ID_FORMATION,DOMAINE_CATGEGORIE,SOUS_DOMAINE_CATEGORIE,FORMATION_COURS,KEYWORDS
1085,IA - Digital,Marketing digital et Communication digitale,Intelligence Artificielle et Marketing Digital :  Révolutionnez votre narration en ligne,Marketing automation  stratégie digitale  contenu digital  analyse de données  réseaux sociaux  publicité en ligne  expérience utilisateur  ChatGPT Google AI Platform  Amazon Machine Learning  IBM Watson  Microsoft Azure AI  Deep Learning  TensorFlow
1086,IA - Digital,Marketing digital et Communication digitale,Créez des Contenus Marketing Révolutionnaires avec l'IA,IA générative  marketing automation  stratégie digitale  content marketing  réseaux sociaux  analyse de données  optimisation SEO  ChatGPT  Bard  Jasper  Copy.ai  HubSpot  SEMrush  Adobe Creative Cloud
1087,IA - Digital,Marketing digital et Communication digitale,Maîtrisez le Droit d'Auteur et l'Image en Marketing Digital : Formation Express IA,IA générative  droit d'auteur image  marketing digital communication digitale  contenu digital  réseaux sociaux  Google Ads  SEO  copyright  licence  référencement ChatGPT Midjourney
1088,IA - Digital,Marketing digital et Communication digitale,Intelligence Artificielle et Marketing Digital Haut de Gamme : Maîtrisez les Réseaux Sociaux,Marketing automation  analyse prédictive  chatbots  publicité programmatique  SEO  influence marketing  réputation online  Google Ads  Facebook Ads  LinkedIn Ads  Twitter Ads  Instagram Ads  IA conversationnelle  Deep Learning
1089,IA - Digital,Marketing digital et Communication digitale,Libérez le Potentiel de votre Marque :  Programme d'Employee Advocacy en IA et Digital,Employee Advocacy  Communication Interne  Réputation Digitale  Marketing d'Influence  IA conversationnelle  Chatbots  Engagement des employés  Médias Sociaux  Stratégie Digitale  Intelligence Artificielle  Machine Learning  Deep Learning  Analyse des données  Natural Language Processing
1090,IA - Digital,Marketing digital et Communication digitale,Déployer sa stratégie sur Instagram ,Stratégie digitale  marketing d'influence  publicité Instagram  analyse de données  contenu Instagram  engagement  croissance Facebook TikTok  LinkedIn Twitter  Google Ads  Médias Sociaux  Analytics
1091,IA - Digital,Marketing digital et Communication digitale,Déployer sa stratégie sur TikTok ,Stratégie TikTok  Marketing d'influence  Publicité digitale  Analyse de données  Community management  Création de contenu  Engagement  Instagram  Facebook  Youtube  Snapchat  LinkedIn  Twitter  Google Ads
1092,IA - Digital,Marketing digital et Communication digitale,Bien choisir son outil de web analytics ,Google Analytics Matomo Adobe Analytics Data Studio Tableau Power BI  SEMrush  web analytics  marketing digital  communication digitale  IA  digital  outils web analytics  analyse de données
1093,IA - Digital,Marketing digital et Communication digitale,Piloter un projet web et mobile ,Marketing digital communication digitale web marketing stratégie digitale  gestion de projet  e-commerce  SEO  Google Analytics  Facebook Ads  Instagram Ads  LinkedIn Ads  IA marketing  outils marketing  plateformes digitales
1094,Immo,Services Généraux et Immobilier d'entreprise,Responsables des Services Généraux ,Gestion immobilière  maintenance  logistique  budget  contrats  sécurité  gestion de projet  propriété  location  négociation  gestion du personnel  optimisation des coûts  BIM  ERP
1095,Immo,Services Généraux et Immobilier d'entreprise,Responsable des Services Généraux : manager la performance de l’environnement de travail ,Gestion immobilière  performance environnement travail  management immobilier services généraux entreprise  optimisation espaces  maintenance immobilière  budget immobilier  exploitation immobilière  Property Management  Building Management System  BMS)  Gestion Technique Immobilière  GTI)  Facility Management  Software gestion immobilière  ERP immobilier
1096,Immo,Services Généraux et Immobilier d'entreprise,Services Généraux : allier sobriété énergétique et responsabilité économique ,Sobriété énergétique responsabilité économique gestion immobilière services généraux efficacité énergétique performance énergétique optimisation énergétique  BIM  GMAO ERP  Green Building  Smart Building  Facility Management  Immobilier d'entreprise
1097,Immo,Services Généraux et Immobilier d'entreprise,Immobilier d'Entreprise :  Révolutionner l'Eco-construction par des Services Innovants,Eco-construction immobilier durable services immobiliers gestion immobilière  bâtiments écologiques  performance énergétique  innovation immobilière  BIM  LEED  BREEAM HQE  gestion de projet  consultance immobilière  immobilier d'entreprise
1098,Immo,Services Généraux et Immobilier d'entreprise,Guide pratique de l’ISO 50001 ,Gestion immobilière  audit énergétique  performance énergétique  management immobilier  réduction consommation  ISO 50001 certification  conformité réglementaire  Bâtiments intelligents  Green building  LEED  BREEAM  HQE  énergie renouvelable  Smart Building
1099,Immo,Services Généraux et Immobilier d'entreprise,Gestion Immobilière d'Entreprise : Maîtrise des Risques Juridiques,Gestion locative droit immobilier  due diligence  audit immobilier  assurance propriétaire non-occupant  gestion de sinistres  conformité réglementaire  baux commerciaux  contrats de location  procédures contentieuses  réglementation immobilière  sécurité  gestion de patrimoine  risques locatifs  logiciel immobilier  base de données immobilières.
1100,Immo,Services Généraux et Immobilier d'entreprise,Collaborateurs des Services Généraux : faire reconnaître son savoir-faire ,Gestion immobilière  services généraux immobilier d'entreprise  reconnaissance professionnelle développement personnel  gestion de projet communication professionnelle  LinkedIn  Indeed  Glassdoor  Viadeo  Apec  Welcome to the Jungle  Keljob
1101,Immo,Services Généraux et Immobilier d'entreprise,Responsable immobilier ,Gestion immobilière  patrimoine immobilier  management immobilier  exploitation immobilière  due diligence immobilière  négociation immobilière  gestion locative  BIM  ERP immobilier  logiciels immobiliers  plateformes immobilières  outils de gestion immobilière  méthodes d'optimisation immobilière  gestion de projet immobilier
1102,Immo,Services Généraux et Immobilier d'entreprise,Charges locatives : maîtrise et enjeux ,Charges locatives gestion immobilière  optimisation coûts  réglementation immobilière  négociation contrats  audit énergétique  comptabilité immobilière  Microsoft Excel  SAP Real Estate  Yardi  Building Management System  BMS)  Planon  MRI Software  Oracle Real Estate
1103,Immo,Services Généraux et Immobilier d'entreprise,Piloter un opérateur multi-services ou techniques ,Gestion immobilière  maintenance technique  gestion de contrats  optimisation coûts  performance énergétique  gestion locative  reporting immobilier  facility management  Cegid  Prise2main  Iroko  Easy-Gestion  Building Management System  BMS)  GMAO
1104,Immo,Services Généraux et Immobilier d'entreprise,Property Management Immobilier ,Gestion immobilière location commerciale syndic de copropriété gestion locative  patrimoine immobilier  optimisation immobilière  maintenance immobilière  CRM immobilier logiciels immobiliers  logiciels de gestion locative  plateformes immobilières  applications mobiles immobilières  analyse de marché immobilier  marketing immobilier
1105,Immo,Services Généraux et Immobilier d'entreprise,Stratégies Immobilières :  Espaces de Travail Innovants et Gestion Optimale,Stratégie immobilière gestion immobilière espaces de travail immobilier d'entreprise optimisation immobilière services généraux innovation immobilière  BIM  CAO  SIG  Property management software  Gestion locative  ERP immobilier  plateformes collaboratives
1106,Immo,Services Généraux et Immobilier d'entreprise,Le plan de prévention ,Sécurité incendie risques professionnels réglementation immobilière audit sécurité  gestion des risques  plan d'action prévention des accidents  logiciel sécurité  ERP BIM  logiciel de gestion immobilière  plan de maintenance  base de données sécurité  gestion de patrimoine.
1107,Immo,Services Généraux et Immobilier d'entreprise,Responsable Santé-Sécurité ,Gestion immobilière sécurité incendie réglementation audit sécurité risques professionnels prévention risques  management HSE  immobilier tertiaire  maintenance  gestion locative  ERP  BIM  logiciels sécurité  base de données immobilières
1108,Immo,Services Généraux et Immobilier d'entreprise,Référent santé-sécurité au travail ,Sécurité travail prévention risques réglementation sécurité hygiène sécurité audit sécurité  management sécurité  risques professionnels  immobilier d'entreprise services généraux  gestion locative  maintenance bâtiments  gestion sinistres  réglementation travail  contrôle interne
1109,Immo,Services Généraux et Immobilier d'entreprise,Sécurité et Bien-être Immobilier d'Entreprise : Maîtriser la Réglementation,Réglementation immobilière sécurité incendie accessibilité handicapés gestion locative  audit immobilier  bien-être au travail  gestion des risques  ERP  locaux professionnels  immobilier tertiaire  droit immobilier  hygiène sécurité  Bâtiments  Réglementation sécurité.
1110,Immo,Services Généraux et Immobilier d'entreprise,Réglementation environnementale ,Immobilier d'entreprise gestion immobilière réglementation environnementale normes environnementales audit énergétique  bâtiments durables  performance énergétique  locaux commerciaux  gestion de patrimoine  certification environnementale  LEED  BREEAM  HQE  GBC.
1111,Immo,Services Généraux et Immobilier d'entreprise,Asset Management ,Gestion immobilière  patrimoine immobilier  services immobiliers  gestion locative  optimisation immobilière  due diligence immobilière  investissement immobilier  biens immobiliers  gestion de projet immobilier  analyse de marché  stratégie immobilière  exploitation immobilière  Cushman  et Wakefield JLL Colliers International
1112,Immo,Services Généraux et Immobilier d'entreprise,Property Manager ,Gestion immobilière location commerciale administration immobilière syndic bénévole gestion locative  marketing immobilier  investissement immobilier  logiciels immobiliers  CRM immobilier  logiciels de gestion immobilière  Yardi Buildium AppFolio  MRI Software  RealPage
1113,Informatique SI,Direction informatique,Dirigez l'Innovation Digitale : Leadership et Management du Système d'Information, Innovation digitale  Transformation digitale  Management SI  Leadership numérique  Gouvernance IT  Stratégie digitale  Digitalisation  Agile  Scrum  Lean  Cloud computing  Cyber sécurité  Big Data  IA  Système d'information)
1114,Informatique SI,Direction informatique,Urbanisation et Architecture du Système d'Information ,Urbanisation Architecture Système d'Information  Gouvernance IT  Modélisation  Infrastructure  Cloud  TOGAF  ITIL  Zachman  AWS  Azure  Google Cloud  ServiceNow
