ID_FORMATION,TITRE_FORMATION,KEYWORDS,ID_SOUS_DOMAINE
714,L'Art de la Collaboration : Maîtriser l'Impact de Votre Communication,"Communication efficace, travail d'équipe, leadership, résolution de conflits, intelligence émotionnelle,  gestion de projet,  collaboration  agile,  Microsoft Teams, Slack, Zoom, Google Workspace,  Trello, Asana, Discord",109
719,Épanouissement personnel :  Construire un avenir serein après la carrière,"Retraite, reconversion, bilan de compétences, outplacement, coaching professionnel, développement professionnel, épanouissement,  sécurité financière, transition de carrière,  LinkedIn,  Viadeo,  Indeed,  Pole Emploi,  APEC,  HelloWork",50
724,Impulser sa carrière :  un nouveau chemin vers l'épanouissement professionnel,"Epanouissement professionnel, évolution carrière, développement compétences,  réussite professionnelle,  bilan compétences,  réorientation professionnelle, coaching carrière, LinkedIn,  Viadeo, Indeed,  Monster,  Glassdoor,  Apec,  Neuvoo",50
737,Eloquence Professionnelle :  Sublimez vos Présentations,"Orateur, communication, présentation, confiance, public,  charisme, impact,  éloquence, techniques,  méthodologies,  gestion du stress,  coaching,  PowerPoint,  Prezi",12
738,Maîtrisez l'art de la persuasion :  Elevator Pitch en 3h,"Persuasion, éloquence, communication, leadership, confiance, négociation, présentation  Orateur,  discours,  rhetoric,  élocution,  public speaking,  communication non verbale.",12
1265,Gestion Douanière et Optimisation des Flux Logistiques Internationaux,"Gestion des stocks, optimisation logistique, supply chain management, chaîne d'approvisionnement, transport international, douanes, import-export, ERP, WMS, TMS,  SAP, Oracle,  Infor, Blue Yonder",144
1266,Maîtrise de la chaîne logistique : optimisation des flux et de la production,"Gestion des stocks, optimisation logistique, supply chain management, chaîne d'approvisionnement, flux de production, prévision de la demande, planification des besoins, ERP, WMS, SAP, Oracle,  Microsoft Dynamics 365,  Infor,  Blue Yonder",144
1268,Réussir dans sa première fonction de manager ,"Gestion de stocks, Approvisionnement, Supply Chain Management, Logistique, Management d'équipe, Gestion de projet, Planification,  SAP, Oracle, Microsoft Dynamics 365, Infor WMS, Blue Yonder, NetSuite,  Manhattan Associates",144
1271,Maîtrisez les données de votre supply chain : statistiques appliquées à la logistique et à la gestion des stocks,"Gestion des stocks, optimisation logistique, prévision des ventes, analyse des données, chaîne d'approvisionnement, indicateurs de performance, tableaux de bord  SQL, R, Python,  Excel,  Power BI,  Tableau,  SAP",144
1274,Maîtrisez la chaîne logistique : finance pour non-experts,"Gestion des stocks, Approvisionnement, Supply Chain Management, Chaîne logistique, Logistique internationale,  Gestion de projet,  Finance d'entreprise,  Excel, SAP, Oracle,  Infor,  NetSuite,  Microsoft Dynamics 365,  Planification des besoins",144
1276,Nouveau manager ,"Management d'équipe, leadership, motivation, communication, délégation, coaching, développement personnel,  outils collaboratifs,  méthodes agiles,  gestion de projet,  performance d'équipe,  gestion du temps,  Slack, Microsoft Teams, Asana",187
1279,Management de proximité ,"Leadership, motivation, communication, collaboration, délégation, coaching, gestion du temps,  gestion de projet, outils collaboratifs,  Asana, Trello, Monday.com, Slack, Microsoft Teams",187
1280,Management : les fondamentaux ,"Leadership,  motivation,  communication,  gestion de projet,  délégation,  coaching,  résolution de conflits,  Ressources Humaines,  Psychologie du travail,  outils collaboratifs,  méthodes agiles,  gestion du temps,  Microsoft Teams, Slack",187
1282,Diriger avec aisance : les fondamentaux du management d'équipe,"Leadership, management collaboratif, motivation d'équipe, communication interpersonnelle, résolution de conflits, délégation efficace, coaching d'équipe,  Microsoft Teams, Slack, Zoom, Asana, Trello, Monday.com, Google Workspace",187
1284,Renforcer sa légitimité managériale ,"Leadership,  Motivation,  Communication,  Gestion de projet,  Délégation,  Coaching,  Négociation,  Microsoft Teams, Slack,  Zoom,  Asana, Trello, Monday.com, Google Workspace",187
1288,Diriger avec aisance : Maîtriser l'animation de réunions d'équipe performantes,"Leadership,  management,  équipe,  réunion,  communication,  efficacité,  performance,  Microsoft Teams,  Slack,  Zoom,  Google Meet,  Trello,  Asana,  Monday.com",187
1289,Animer des réunions minutes ou Quick Meeting ,"Leadership,  Motivation,  Communication,  Gestion du temps,  Résolution de conflits,  Délégation,  Objectifs,  Microsoft Teams,  Zoom,  Google Meet,  Slack,  Asana,  Trello,  Monday.com",187
1291,Manager confirmé ,"Leadership,  Motivation,  Communication,  Délégation,  Performance,  Coaching,  Gestion du temps,  Microsoft Teams, Slack,  Zoom,  Asana, Trello, Monday.com,  Google Workspace",54
1292,Manager une équipe intergénérationnelle ,"Leadership,  Motivation,  Communication,  Conflits,  Négociation,  Coaching,  Développement,  Ressources Humaines,  Gestion de projet,  Microsoft Teams, Slack, Zoom,  Google Workspace,  Trello",54
1294,Diriger avec brio :  Motivation et engagement d'équipe optimisés,"Leadership, management, motivation, engagement, performance, équipe, coaching,  gestion de projet,  techniques de communication,  outils collaboratifs,  développement personnel,  intelligence émotionnelle,  Slack, Microsoft Teams",54
1295,3h chrono pour manager : optimiser votre organisation ,"Leadership,  gestion,  efficacité,  organisation,  communication,  motivation,  temps,  techniques,  outils,  méthodologies,  délégation,  coaching,  Agile, Scrum",54
1296,"Manager, s’approprier la méthode du co-développement ","Leadership, coaching, communication, collaboration, motivation, performance, développement personnel,  co-développement professionnel, supervision, mentoring,  formation management,  gestion d'équipe,  techniques de management, outils collaboratifs",54
1305,Managers : réussir ses entretiens annuels ,"Management d'équipe, leadership, coaching, motivation, communication, feedback, entretien annuel,  outils RH, méthodes de management,  techniques d'évaluation,  performance,  gestion de conflits,  Succès Manager,  Zenith.",54
1307,Diriger avec sérénité : Prévenir l'épuisement professionnel de vos équipes,"Leadership, coaching, motivation, communication, bien-être, gestion du stress, efficacité,  gestion de projet,  techniques de management,  outils collaboratifs,  techniques de communication,  burnout,  Microsoft Teams, Slack, Zoom",54
1309,Management transversal ,"Leadership,  gestion d'équipe, communication interpersonnelle,  collaboration,  délégation,  motivation,  résolution de conflits,  Agilité, Scrum, Lean,  Six Sigma,  Kanban,  Management 3.0,  Teamwork",110
1310,Manager une équipe projet ,"Leadership,  gestion de projet, communication, collaboration,  motivation,  délégation,  résolution de conflits,  Agile, Scrum, Kanban,  Jira, Asana, Trello, Microsoft Project",110
1365,Diriger avec agilité :  inspirer l'innovation et la performance à distance,"Leadership,  management agile,  télétravail,  performance,  innovation,  collaboration,  productivité,  outils collaboratifs,  méthodologies agiles,  gestion à distance,  communication à distance,  Scrum, Kanban,  Microsoft Teams,  Slack",146
1369,Piloter la Mutation Numérique : Stratégies Marketing Digitales performantes,"Stratégie digitale,  performance marketing, transformation digitale,  analyse web,  marketing automation,  publicité digitale,  e-commerce, SEO,  SEM, Google Ads,  Facebook Ads,  LinkedIn Ads,  Instagram Ads,  Google Analytics",193
1370,Maîtrisez le Marketing Digital : Immersion dans la Culture Numérique,"SEO, SEM,  réseaux sociaux,  analyse web,  e-réputation,  publicité en ligne,  community management, Google Ads, Facebook Ads,  Instagram Marketing,  TikTok Marketing,  LinkedIn Marketing,  Google Analytics,  Média social",193
1372,Intelligence Artificielle et Big Data : Maîtriser le Marketing Digital,"Marketing digital,  intelligence artificielle, big data,  analyse prédictive,  automatisation marketing,  optimisation SEO,  publicité en ligne, Google Ads, Facebook Ads,  LinkedIn Ads,  IA marketing,  machine learning,  analyse de données,  CRM",193
1373,Crypto Marketing : Maîtriser les Bases du Web3,"Marketing web3, crypto-monnaies, NFT, Metaverse, Web3, blockchain, marketing d'influence, stratégies digitales,  publicité online,  community management, analyse de données,  outils marketing,  Google Ads,  Facebook Ads",193
1384,Dirigez votre Stratégie Digitale : Maîtrise du Marketing en Ligne,"SEO,  SEM,  Community management,  Inbound marketing,  Content marketing,  Analyse web,  Publicité digitale, Google Ads,  Facebook Ads,  LinkedIn Ads,  Instagram Marketing,  Google Analytics,  Médias sociaux,  Email marketing",193
1385,Formation du chef de produit ,"Marketing digital, stratégie marketing, chef de produit,  marketing online,  analyse marketing,  plan marketing,  e-commerce,  Google Analytics,  SEMrush,  HubSpot,  Mailchimp,  Facebook Ads,  Instagram Ads,  Google Ads",193
1386,Le métier de chef de produit ,"Marketing digital, Chef produit, Stratégie marketing,  Marketing d'influence,  Analyse marché,  E-commerce,  Branding,  Google Ads,  Facebook Ads,  LinkedIn Ads,  SEMrush,  HubSpot,  Mailchimp,  Google Analytics",193
1393,Le Droit du Webmarketing : Maîtrisez les Bases Légales du Digital,"RGPD,  e-commerce,  publicité en ligne,  cookies,  réseaux sociaux,  droit d'auteur,  protection des données,  SEO,  SEM,  Google Ads,  Facebook Ads,  Instagram Ads,  e-réputation,  marketing automation",193
1394,Influence Marketing : Maîtrisez l'Art de la Collaboration Digitale,"Influenceurs,  collaboration,  stratégie digitale,  community management,  marketing d'influence,  réseaux sociaux,  campagnes marketing. Instagram,  TikTok,  YouTube,  Facebook,  Twitter,  LinkedIn,  Pinterest",193
1395,Création visuelle et stratégies digitales performantes pour graphistes," marketing digital, stratégie digitale, création visuelle, graphisme, design graphique,  marketing de contenu,  publicité digitale,  outils marketing,  méthodologies marketing,  analyse web,  SEO, réseaux sociaux,  Photoshop, Illustrator,  InDesign)",193
1397,Créez votre première infographie en 3h : Maîtrise express du marketing digital,"Infographie,  Marketing digital,  Conception graphique,  Communication visuelle,  Publicité digitale,  Stratégie digitale,  Analyse de données,  Canva,  Piktochart,  Adobe Illustrator,  Adobe Photoshop,  Visme,  Venngage,  Easel.ly",193
1399,Maîtrisez la Relation Client : Stratégies Digitales et CRM performant,"Marketing digital, relation client, stratégie digitale, CRM,  lead nurturing, inbound marketing, marketing automation,  Google Analytics, Hubspot, Salesforce,  Adobe Marketing Cloud, Mailchimp,  Zoho CRM",193
1401,Dirigez des Projets Open Data : Maîtrise du Marketing Digital,"Marketing digital, Open Data, gestion de projet, stratégie digitale, analyse de données, communication digitale, web analytics,  SEO, SEM,  Google Analytics,  Facebook Ads, Twitter Ads, LinkedIn Ads,  Google Data Studio",193
1404,Intelligence Commerciale : Maîtrisez l'Écosystème Digital et la Concurrence,"Marketing digital, intelligence économique, analyse concurrentielle, stratégie digitale, veille concurrentielle,  SEO, SEM, Google Analytics,  Facebook Ads,  Instagram Ads, LinkedIn Ads, Google My Business,  Twitter Ads,  HubSpot.",193
1405,Piloter efficacement les études marketing ,"études de marché,  analyse marketing,  marketing stratégique,  data marketing,  tableaux de bord,  performance marketing,  ROI marketing, Google Analytics,  SEMrush,  HubSpot,  Adobe Analytics,  Mailchimp,  SurveyMonkey,  Qualtrics",193
1406,"Mesurer la satisfaction de vos clients, exploiter leurs réclamations ","Satisfaction client, fidélisation, analyse sentiment, réclamations clients,  expérience client,  enquête satisfaction,  feedback client, Google Analytics,  SurveyMonkey, Qualtrics,  Hotjar,  HubSpot,  Zoho CRM, Salesforce",193
1408,Conception d'Expériences Web Optimales : Maîtrise du Marketing Digital et de l'Ergonomie,"Expérience utilisateur, ergonomie web,  UX design,  optimisation SEO,  marketing d'influence,  analyse web,  A/B testing, Google Analytics,  Hotjar,  Crazy Egg,  SEMrush,  HubSpot,  Mailchimp,  Adobe XD",193
1311,Le management transversal ,"Management d'équipe, leadership, communication interservices, collaboration, gestion de projet, résolution de conflits,  performance collective,  Microsoft Teams, Slack, Google Workspace, Asana, Trello, Monday.com, Zoom",110
